;name;qid;measure;value
592;BR(PL2);18;map;0.1625237092358249
593;BR(PL2);18;recip_rank;0.3333333333333333
594;BR(PL2);19;map;0.40500684050689867
595;BR(PL2);19;recip_rank;1.0
560;BR(PL2);2;map;0.04671322980198538
561;BR(PL2);2;recip_rank;0.25
596;BR(PL2);20;map;0.20402423250337154
597;BR(PL2);20;recip_rank;1.0
598;BR(PL2);21;map;0.49385166577814493
599;BR(PL2);21;recip_rank;1.0
600;BR(PL2);22;map;0.3180998670166431
601;BR(PL2);22;recip_rank;1.0
602;BR(PL2);23;map;0.3454571263439218
603;BR(PL2);23;recip_rank;1.0
604;BR(PL2);24;map;0.168028993478143
605;BR(PL2);24;recip_rank;0.5
606;BR(PL2);25;map;0.15468563150763565
607;BR(PL2);25;recip_rank;0.5
608;BR(PL2);26;map;0.461157371838537
609;BR(PL2);26;recip_rank;1.0
610;BR(PL2);27;map;0.31294157884214596
611;BR(PL2);27;recip_rank;1.0
612;BR(PL2);28;map;0.3049696142389013
613;BR(PL2);28;recip_rank;1.0
614;BR(PL2);29;map;0.33873943153616193
615;BR(PL2);29;recip_rank;1.0
562;BR(PL2);3;map;0.21679709857576296
563;BR(PL2);3;recip_rank;0.5
616;BR(PL2);30;map;0.31346923208642724
617;BR(PL2);30;recip_rank;1.0
618;BR(PL2);31;map;0.29403899477428885
619;BR(PL2);31;recip_rank;0.5
620;BR(PL2);32;map;0.5289386354086144
621;BR(PL2);32;recip_rank;1.0
622;BR(PL2);33;map;0.14407165786913875
623;BR(PL2);33;recip_rank;0.5
624;BR(PL2);34;map;0.07501571778189076
625;BR(PL2);34;recip_rank;0.3333333333333333
626;BR(PL2);35;map;0.2945793095548828
627;BR(PL2);35;recip_rank;1.0
628;BR(PL2);36;map;0.038457122684517175
629;BR(PL2);36;recip_rank;0.14285714285714285
630;BR(PL2);37;map;0.564416537851958
631;BR(PL2);37;recip_rank;1.0
632;BR(PL2);38;map;0.4591949765158542
633;BR(PL2);38;recip_rank;1.0
634;BR(PL2);39;map;0.30980923925534365
635;BR(PL2);39;recip_rank;1.0
564;BR(PL2);4;map;0.4458721833721834
565;BR(PL2);4;recip_rank;1.0
636;BR(PL2);40;map;0.5123424442068534
637;BR(PL2);40;recip_rank;1.0
638;BR(PL2);41;map;0.12011369605243194
639;BR(PL2);41;recip_rank;0.3333333333333333
640;BR(PL2);42;map;0.5229605439832816
641;BR(PL2);42;recip_rank;1.0
642;BR(PL2);43;map;0.37968441739542175
643;BR(PL2);43;recip_rank;1.0
644;BR(PL2);44;map;0.5781208508237072
645;BR(PL2);44;recip_rank;1.0
646;BR(PL2);45;map;0.5046963466237558
647;BR(PL2);45;recip_rank;1.0
648;BR(PL2);46;map;0.529249900095104
649;BR(PL2);46;recip_rank;1.0
650;BR(PL2);47;map;0.4198511280492087
651;BR(PL2);47;recip_rank;1.0
652;BR(PL2);48;map;0.6269841269841269
